group_id,sha256,size_bytes,copy_count,potential_duplicate_bytes,paths
duplicate_32525,d821867251997b77253b085ae7f3bd26988945ccb3d27a45d061423c60a555a0,485,2,485,configs/experiments/legacy/lendingclub_matrix.yaml;configs/experiments/lendingclub_matrix.yaml
duplicate_32577,d870db8cb016bb7e9fd2cc5ccb6e16a136671c880be6f63c35cb4745d2a750a1,32234,8,225638,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_1/llm/feature_metadata.csv;results/lendingclub_v2/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_59865aa71763/llm_responses/fold_1/llm/feature_metadata.csv;results/lendingclub_v2/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a/llm_responses/fold_1/llm/feature_metadata.csv;results/lendingclub_v2/catboost/llm/catboost_llm_llm_e6489647a93c/llm_responses/fold_1/feature_metadata.csv;results/lendingclub_v2/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_4ecceaa878fc/llm_responses/fold_1/llm/feature_metadata.csv;results/lendingclub_v2/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_45d98f9ad95c/llm_responses/fold_1/llm/feature_metadata.csv;results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_1/llm/feature_metadata.csv;results/lendingclub_v2/lr/llm/lr_llm_llm_bb103e2ac012/llm_responses/fold_1/feature_metadata.csv
duplicate_32591,d894597d095cbecc16539506d9d792ccf151fbf7617a05b24d24af8ad007010a,3702,2,3702,results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/features/final_selected_features.csv;results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/selected_feature_sets/final_selected_features.csv
duplicate_32628,d8e43d858c1320b676b3e8e6a1d30cb3854d0878eccdf3f20ffbb3b3a8e817ae,262884,2,262884,results/homecredit/catboost/llm/catboost_llm_llm_d54c966a1d6e/feature_rankings/llm_rankings_summary.csv;results/homecredit/catboost/llm/catboost_llm_llm_d54c966a1d6e/features/llm_rankings_summary.csv
duplicate_32714,d9547ab88f00a16b1d569679ff76a677926486d6ebd6f33425c4cab674fc96de,141695,8,991865,results/homecredit/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_159b47a7bfa0/llm_responses/fold_4/llm/prompt.txt;results/homecredit/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_87fbcccf4952/llm_responses/fold_4/llm/prompt.txt;results/homecredit/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8993eae5a4f7/llm_responses/fold_4/llm/prompt.txt;results/homecredit/catboost/llm/catboost_llm_llm_d54c966a1d6e/llm_responses/fold_4/prompt.txt;results/homecredit/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_9ceedb78b89f/llm_responses/fold_4/llm/prompt.txt;results/homecredit/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_f69e1a0cffc2/llm_responses/fold_4/llm/prompt.txt;results/homecredit/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_1ddd0142e614/llm_responses/fold_4/llm/prompt.txt;results/homecredit/lr/llm/lr_llm_llm_66fabfd650a1/llm_responses/fold_4/prompt.txt
duplicate_32744,d98b4d1edf0489d5b3fd2c6286f8e7952366a677cfb0eebf28e1a2aab822138d,160740,2,160740,.tmp/pytest-clip-final/test_text_baseline_with_mock_e0/homecredit_text_embeddings.csv;.tmp/pytest-final/test_text_baseline_with_mock_e0/homecredit_text_embeddings.csv
duplicate_32846,da4556cfd088feab5f75be7983488be7d814042ee59cedc651a948431b470036,289,2,289,.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Brisbane;.venv/Lib/site-packages/tzdata/zoneinfo/Australia/Queensland
duplicate_32957,dae199a22ba7303ea2f5142124625afd74d788631ede9ca0580cde6ed82af8ce,89197,8,624379,results/homecredit/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_159b47a7bfa0/llm_responses/fold_1/llm/feature_metadata.csv;results/homecredit/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_87fbcccf4952/llm_responses/fold_1/llm/feature_metadata.csv;results/homecredit/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8993eae5a4f7/llm_responses/fold_1/llm/feature_metadata.csv;results/homecredit/catboost/llm/catboost_llm_llm_d54c966a1d6e/llm_responses/fold_1/feature_metadata.csv;results/homecredit/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_9ceedb78b89f/llm_responses/fold_1/llm/feature_metadata.csv;results/homecredit/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_f69e1a0cffc2/llm_responses/fold_1/llm/feature_metadata.csv;results/homecredit/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_1ddd0142e614/llm_responses/fold_1/llm/feature_metadata.csv;results/homecredit/lr/llm/lr_llm_llm_66fabfd650a1/llm_responses/fold_1/feature_metadata.csv
duplicate_32975,db07a93359e4e034b8785a58ad6d534ea3dca0635f1e184efe2e66e1c3a299ba,92,2,92,.venv/Lib/site-packages/mpmath-1.3.0.dist-info/WHEEL;.venv/Lib/site-packages/setuptools/_vendor/autocommand-2.2.2.dist-info/WHEEL
duplicate_33154,dc4a07571b10884e4f4f3450c9d1a1cbf4c03ef53d06ed2e4ea152d9eba5d5d7,111,10,999,.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT;.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT+0;.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT-0;.venv/Lib/site-packages/tzdata/zoneinfo/Etc/GMT0;.venv/Lib/site-packages/tzdata/zoneinfo/Etc/Greenwich;.venv/Lib/site-packages/tzdata/zoneinfo/GMT;.venv/Lib/site-packages/tzdata/zoneinfo/GMT+0;.venv/Lib/site-packages/tzdata/zoneinfo/GMT-0;.venv/Lib/site-packages/tzdata/zoneinfo/GMT0;.venv/Lib/site-packages/tzdata/zoneinfo/Greenwich
duplicate_33382,dda3e8b8596160948cffc981403c047aee09a6f1569ceafea81f13c565cec769,3480,4,10440,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_4/llm/raw_llm_response.json;results/lendingclub_v2/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_59865aa71763/llm_responses/fold_4/llm/raw_llm_response.json;results/lendingclub_v2/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a/llm_responses/fold_4/llm/raw_llm_response.json;results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_4/llm/raw_llm_response.json
duplicate_33385,dda8e0208df167e59cf9da9745348cc3ca904434a35e5481231c84fec0d11939,320,2,320,.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Brunei;.venv/Lib/site-packages/tzdata/zoneinfo/Asia/Kuching
duplicate_33430,ddfa59ab3e39dd601ad6a1426df6f152837bc0c678d3e87bb700ba0059dfe96c,36,2,36,.tmp/pytest-final/test_feature_selection_fit_nev0/spy_run/results/model_score_psi.csv;.tmp/pytest-final/test_pipeline_runs_on_tiny_dum0/run/results/model_score_psi.csv
duplicate_33521,de90f1b32d4a845fdc1031a59503331b4bb587c88527b63f59a933fd8ca76b7b,160,2,160,.venv/Lib/site-packages/numba/cuda/tests/cudasim/__init__.py;.venv/Lib/site-packages/numba/cuda/tests/doc_examples/__init__.py
duplicate_33543,deba777980f2ff387b3416b869a8c1103341356cdd20b2be04a92e5b151593e2,569110,4,1707330,.tmp/pytest-clip-final/test_score_cache_materializes_0/selector_integration/lendingclub_v2_clip_scores.csv;.tmp/pytest-clip-final/test_stale_score_cache_is_reje0/selector_integration/lendingclub_v2_clip_scores.csv;.tmp/pytest-final/test_score_cache_materializes_0/selector_integration/lendingclub_v2_clip_scores.csv;.tmp/pytest-final/test_stale_score_cache_is_reje0/selector_integration/lendingclub_v2_clip_scores.csv
duplicate_33630,df58833f915d1e8c0c2621c0e03d4cd46fa2a4540448d6d99f1a6c1d0c3344a8,1755,2,1755,results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression.incomplete_oof_overlap_20260629/models/final_model.model;results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression/models/final_model.model
duplicate_33697,dfda0a26c38461e69a26622e94e2ce8b2dcb1a0a8c5f4a8196baa0267e877060,18,2,18,.tmp/pytest-clip-final/test_complete_run_without_mark0/runs/homecredit_lr_clip/source_hashes.json;.tmp/pytest-final/test_complete_run_without_mark0/runs/homecredit_lr_clip/source_hashes.json
duplicate_33770,e044858393fc90d422fa598ef8017a684a740197816e6420515eae11a6b270a1,2383,4,7149,results/lendingclub_v2/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_10179060705b/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub_v2/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_59865aa71763/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub_v2/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_8da7f3b51c4a/llm_responses/fold_3/llm/selected_features.csv;results/lendingclub_v2/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_497f694ad76d/llm_responses/fold_3/llm/selected_features.csv
duplicate_33859,e0faf6901092eab3931d2b5c6f47be41bf343d5d7916f64b9be5a42a1b69cb19,21934,9,175472,artifacts/llm_cache/fold_fold_3_fe268437dc05469ab4b6694e3f2a18c2cfe1ac5f472de2d1b6d39a9e0e8e4311.json;results/lendingclub/catboost/hybrid_boruta/catboost_hybrid_llm_then_boruta_263dc623a138/llm_responses/fold_3/llm/selection_payload.json;results/lendingclub/catboost/hybrid_mrmr/catboost_hybrid_llm_then_mrmr_429b32e00b37/llm_responses/fold_3/llm/selection_payload.json;results/lendingclub/catboost/hybrid_stable_core_llm_fill/catboost_hybrid_stable_core_llm_fill_2d74dcada6cc/llm_responses/fold_3/llm/selection_payload.json;results/lendingclub/catboost/llm/catboost_llm_llm_fe14a4902388/llm_responses/fold_3/selection_payload.json;results/lendingclub/lr/hybrid_boruta/lr_hybrid_llm_then_boruta_3ade576dac90/llm_responses/fold_3/llm/selection_payload.json;results/lendingclub/lr/hybrid_mrmr/lr_hybrid_llm_then_mrmr_ede4e8b044ab/llm_responses/fold_3/llm/selection_payload.json;results/lendingclub/lr/hybrid_stable_core_llm_fill/lr_hybrid_stable_core_llm_fill_c3c3d4603207/llm_responses/fold_3/llm/selection_payload.json;results/lendingclub/lr/llm/lr_llm_llm_94542581466b/llm_responses/fold_3/selection_payload.json
duplicate_34022,e204800aa4dff9cb5c1f2447a7e397810e92b6e112d36c17a85bef06ee2bb1be,2229,2,2229,results/lendingclub/catboost/statistical/catboost_statistical_pca_0952e619b24c/features/final_selected_features.csv;results/lendingclub/catboost/statistical/catboost_statistical_pca_0952e619b24c/selected_feature_sets/final_selected_features.csv
duplicate_34087,e274804aa9ad97b619c75420b6c84cfad15cffa9cd1d883c9cfeff7b7453832e,140,2,140,results/homecredit/plot_reports/all/stability_metric_table.csv;results/lendingclub/plot_reports/all/stability_metric_table.csv
duplicate_34207,e362e1dc80820d11dd9b7f426e54762ac970826f239980a01c92f8e2ca07f346,3092,2,3092,results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression.incomplete_oof_overlap_20260629/llm_responses/fold_5/reverse_transfer_clip_then_mrmr_source_to_model_lineage.csv;results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression/llm_responses/fold_5/reverse_transfer_clip_then_mrmr_source_to_model_lineage.csv
duplicate_34248,e3a61a2894335e3adb0836a6c25facbf25a5d7a7ab8f4b4aa41dad6a56ea4cb7,3092,2,3092,results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression.incomplete_oof_overlap_20260629/llm_responses/fold_3/reverse_transfer_clip_then_mrmr_source_to_model_lineage.csv;results/corrected_lendingclub_to_homecredit_transfer/downstream/logistic_regression/llm_responses/fold_3/reverse_transfer_clip_then_mrmr_source_to_model_lineage.csv
